word,count	
calls,10	
came,22	
candidate,17	
candor,174	
cannot,72	
cant,72	
capital,68	
caravan,289	
card,34	
care,1883	
cases,360	
casino,72	
catches,71	
cause,34	
causing,8	
central,2	
certainly,19	
ces,35	
chain,40	
chairman,54	
chances,59	
charge,894	
check,103	
cheek,57	
chegar,127	
chemical,441	
chief,123	
children,52	
chimique,88	
chimiques,14	
chinesas,127	
chtl,37	
circus,12	
cities,24	
citizens,24	
civilia,73	
civilians,36	
claims,1093	
clear,176	
clients,40	
clinging,274	
clinton,8	
closer,57	
clown,55	
coalition,67	
cocaine,40	
collusion,124	
color,114	
column,54	
com,34	
combative,40	
comercial,66	
comment,63	
commercial,36	
commissioner,592	
como,24	
completely,48	
complot,39	
compris,48	
con,251	
concern,83	
concrete,238	
condemns,9	
conden,158	
condolences,10	
conference,40	
confined,31	
confirmed,30	
confirms,760	
consider,59	
consideration,13	
conspiracy,62	
constant,624	
contacted,49	
continued,81	
continues,34	
contra,32	
contractors,32	
contre,27	
control,1300	
controlled,238	
cool,48	
copy,21	
corners,115	
corrupts,60	
cost,43	
cough,68	
couldnt,18	
countries,11	
country,59	
courage,81	
course,47	
crack,40	
crap,369	
crash,10	
crazed,28	
crazy,25	
credible,12	
crime,802	
criminal,624	
criminals,9	
crisis,38	
criticism,10	
criticized,86	
crocodi,60	
crossed,90	
crystal,174	
cualquiera,58	
culpado,20	
culpou,66	
cut,115	
dAncona,287	
daily,75	
danger,115	
dangerous,27	
dare,253	
day,1728	
days,42	
daytrader,59	
dead,1007	
deadly,448	
death,1027	
debate,5	
debates,104	
debatimos,66	
decided,317	
declared,25	
deep,158	
defend,1	
defender,36	
defends,80	
definitely,17	
deja,53	
del,20	
demand,21	
demanding,386	
demands,13	
demonstrably,27	
deploy,299	
deployment,23	
deported,399	
derechos,36	
des,167	
describing,66	
deserve,54	
deserving,34	
despite,100	
developers,571	
developments,29	
dice,64	
die,235	
died,936	
dies,177	
difference,15	
diplomat,55	
direct,57	
directly,24	
dirt,342	
disapprove,27	
disaster,27	
disclosed,33	
discuss,29	
disgu,40	
dismissed,21	
disse,66	
district,40	
dnonce,88	
document,21	
doesnt,970	
dollars,86	
domingo,139	
donald,126	
donations,34	
dont,941	
dos,100	
dossier,17	
dozens,65	
drained,60	
draining,67	
driving,34	
dropped,27	
duas,127	
due,404	
dumbest,51	
easy,32	
eating,69	
economy,116	
edge,158	
edification,13	
educate,27	
effigy,31	
effrayent,35	
ego,1327	
either,25	
elecciones,105	
elected,51	
elephant,13	
ella,63	
else,4	
embarrassed,45	
embarrasses,9	
embarrassment,28	
embodies,55	
embroiled,62	
end,176	
enduring,162	
ene,81	
enem,32	
enemig,55	
enemy,1	
enfants,48	
enfermo,20	
enhancing,57	
enmeshed,25	
ennuyeuse,40	
enough,59	
entire,17	
era,195	
esta,41	
establishing,165	
estadounidenses,36	
este,127	
estrella,41	
ethically,116	
evaluate,69	
even,100	
everyone,1346	
everything,91	
evidence,58	
example,711	
exclusive,65	
executive,113	
exhortan,36	
exists,38	
exp,119	
expanded,57	
expe,570	
expect,192	
experience,14	
expressed,43	
extent,43	
extrao,55	
extrmement,44	
fabriqus,22	
facts,3	
failing,80	
fait,67	
faith,165	
fake,80	
false,62	
families,802	
family,934	
fanpag,24	
farmers,18	
fascist,35	
father,86	
faudra,39	
fault,154	
federal,725	
feed,64	
femmes,48	
feud,53	
fight,66	
fighters,1327	
figure,28	
figured,32	
finally,694	
finalmente,41	
find,80	
fine,86	
fines,40	
fingers,25	
fire,4356	
fired,62	
firefighter,29	
firefighters,73	
first,139	
fix,53	
flag,35	
flash,5	
flew,47	
flip,63	
floor,626	
floors,275	
following,40	
food,54	
fooled,35	
fools,66	
forced,114	
forces,213	
former,56	
fort,14	
founder,171	
fraud,27	
free,73	
freeing,49	
fronteira,34	
fuck,932	
fucked,65	
fucking,43	
function,101	
furious,17	
garbage,174	
garde,27	
gas,330	
gave,191	
get,269	
gettin,17	
getting,42	
ggreenwald,22	
gift,59	
give,528	
giving,31	
glamour,900	
goes,387	
going,851	
gold,5	
golf,306	
gone,95	
good,729	
got,201	
governing,67	
governmentis,101	
grab,24	
graduation,810	
granted,57	
grapple,42	
grassroots,38	
great,152	
greed,404	
gro,32	
group,17	
gsterdi,61	
guerra,66	
guerrilla,43	
