word,count	
good,460	
got,122	
governing,67	
governmentis,101	
great,123	
group,17	
gsterdi,61	
guerra,3	
guy,532	
hardball,18	
hav,114	
heading,54	
hedef,61	
hell,59	
helped,51	
high,29	
higher,59	
history,7	
hit,67	
homme,23	
honor,36	
horrific,141	
hourly,66	
housed,353	
htt,29	
http,40	
https,25	
humiliated,45	
hunting,13	
hurts,38	
idea,4	
ideologically,66	
ignore,26	
iguana,63	
iin,71	
ike,59	
immediately,190	
immigrants,54	
incendie,23	
incite,41	
including,1	
informed,40	
iniciada,3	
initiated,21	
injured,123	
install,59	
installin,208	
installing,69	
interview,157	
investigati,418	
investigation,21	
invoking,114	
involved,367	
irony,66	
jail,40	
job,123	
journalists,54	
judge,69	
jump,182	
keeps,114	
kids,18	
killed,1002	
kimyasal,132	
kind,12	
kindly,647	
know,89	
lack,174	
lan,48	
las,141	
late,1352	
lattaque,48	
law,109	
leading,29	
least,17	
left,57	
legal,329	
legislation,1392	
less,190	
lets,174	
liar,8	
lider,71	
lie,114	
lies,66	
line,2	
listed,36	
listen,25	
literally,134	
live,185	
lives,77	
lobbied,1906	
longer,40	
look,137	
looks,38	
los,105	
loses,57	
made,322	
madness,4	
mainstreaming,59	
makes,32	
making,156	
man,728	
managers,41	
manter,34	
many,886	
market,531	
masqueraded,545	
match,102	
meet,67	
meeting,57	
mega,60	
men,228	
menace,14	
menos,53	
mesajnda,71	
message,71	
method,4	
mexicanas,36	
migrantes,36	
mikko,34	
mil,105	
military,144	
mindless,1	
misbehavior,190	
misled,49	
moment,48	
month,80	
morall,66	
morning,409	
morts,48	
mother,5	
mouths,3	
muertos,53	
myth,114	
name,111	
named,545	
near,13	
needs,45	
negotiations,57	
neutral,43	
news,136	
note,22	
notice,4	
novo,66	
nuevo,3	
number,101	
observation,43	
obvious,59	
offer,10	
onald,28	
ones,43	
openly,153	
opportunities,29	
order,68	
overcome,5	
owns,66	
package,17	
pagar,130	
parent,9	
part,59	
participated,38	
partners,47	
party,190	
pas,105	
passed,40	
pathological,8	
pay,50	
payer,14	
pen,67	
people,573	
peoples,77	
perfect,57	
person,530	
picture,4	
players,49	
plays,18	
plunge,8	
polarizado,105	
political,828	
por,480	
post,123	
posted,60	
posts,28	
pray,69	
precio,64	
predators,114	
predictably,2	
predicte,470	
preo,66	
presidency,34	
president,57	
presidente,125	
presidents,28	
pressured,61	
pretende,34	
pretty,18	
price,41	
prix,14	
process,3	
proclamation,68	
programa,3	
promise,67	
promptly,57	
prot,69	
protect,101	
proud,9	
provokes,43	
public,49	
publicist,545	
pushed,190	
put,77	
que,366	
quicker,60	
quiet,65	
qumicas,32	
qumico,183	
racist,58	
rant,12	
rape,12	
rate,523	
rating,59	
rea,92	
real,274	
realDonaldTrump,53	
reason,456	
reasons,107	
red,2	
refilled,60	
regional,29	
rejimi,71	
rejiminin,61	
related,107	
released,49	
rem,9	
remained,647	
reme,23	
remember,106	
remind,353	
reminder,48	
rencores,105	
report,316	
reportedly,208	
reports,278	
represalias,32	
required,1	
requiring,1352	
residents,59	
respetar,36	
rises,29	
risk,828	
risking,62	
rompe,63	
rose,59	
rump,13	
running,3	
saldr,71	
saldrsna,61	
sarcastic,12	
saved,230	
savior,282	
saw,60	
saying,18	
says,269	
scaring,18	
screaming,71	
screwing,62	
secretly,67	
see,109	
seeks,107	
selfie,647	
send,71	
seriously,101	
sert,61	
serve,69	
ses,14	
sexist,25	
sexo,63	
sexual,114	
shes,28	
ship,182	
shirt,13	
shit,25	
show,71	
shut,647	
side,7	
sight,18	
sign,68	
significa,105	
silent,647	
simple,63	
sink,274	
sivilleri,61	
skill,43	
skipping,65	
skirt,13	
slams,58	
sobre,3	
soil,25	
solution,119	
someone,430	
soon,17	
sorry,63	
source,128	
sources,545	
speeches,61	
spelt,2	
spoke,65	
sprinkler,40	
sprinklers,2711	
stage,5	
stair,102	
stances,43	
standards,67	
star,5	
start,121	
state,145	
stated,63	
stating,54	
step,57	
stick,647	
