word,count	
house-staff,19	
housed-wave,353	
huge-rich,119	
humboldt-bus,10	
hunting-elephant,13	
hurts-via,38	
idea-donald,4	
ideologically-morall,66	
ignore-donald,26	
ignores-trump,238	
ignoring-civilia,25	
iii-failing,67	
iin-rusya,71	
ike-donald,59	
immediately-pushed,190	
immigrants-heading,54	
important-note,22	
inactive-twitter,12	
incendie-tage,23	
incite-violence,41	
including-women,1	
informed-united,40	
iniciada-por,3	
initiated-fbis,21	
injured-donald,60	
install-sprinklers,59	
installing-sprinkler,40	
installing-sprinklers,29	
interview-donald,107	
interview-rona,50	
invoking-myth,114	
involved-legal,329	
involved-participated,38	
iran-animal,128	
irony-lies,66	
jail-years,40	
january-donald,40	
jesus-says,69	
jesus-thank,22	
job-epa,123	
john-barron,545	
john-calipari,6	
john-gotti,64	
john-kelly,276	
johnson-first,54	
judge-people,69	
jump-ship,182	
justice-department,28	
justin-trudeau,10	
keeps-invoking,114	
kelly-goes,158	
kelly-hit,28	
kelly-overplayed,19	
kelly-screaming,71	
kennedy-drops,31	
kentucky-basketball,6	
khan-gold,5	
kids-classroom,61	
kids-pretty,18	
kids-scared,61	
killed-guy,532	
killed-man,470	
kim-step,57	
kimyasal-saldr,71	
kimyasal-saldrsna,61	
kind-travelling,12	
kindly-shut,647	
kindred-spirits,148	
king-anniversary,36	
know-children,9	
know-scott,80	
lack-candor,174	
landlords-developers,289	
las-autoridades,36	
las-elecciones,105	
lattaque-chimique,48	
law-makes,32	
law-put,77	
leading-fight,29	
least-bit,17	
left-ass,57	
legal-cases,329	
legislation-requiring,1352	
legislation-train,40	
less-tolerance,190	
lets-crystal,174	
lets-start,59	
liar-traito,8	
lie-talk,4	
lie-white,114	
lies-uneducated,66	
line-breakfast,2	
line-sand,63	
listen-mike,25	
literally-catches,63	
literally-fire,71	
little-kids,61	
live-hes,58	
live-trump,185	
lives-danger,77	
lobbied-installin,208	
lobbied-installing,40	
lobbied-legislation,1352	
lobbied-sprinkl,31	
lobbied-sprinklers,306	
longer-see,40	
look-rea,68	
los-rencores,105	
loses-via,57	
lost-many,329	
lot-vote,71	
love-windows,12	
luther-king,36	
machado-rompe,63	
made-garbage,134	
made-made,134	
madness-madness,2	
madness-method,2	
make-donald,19	
make-president,343	
makes-easy,32	
makharadze-georgian,45	
making-americ,50	
making-donald,38	
making-look,68	
man-avenue,470	
man-died,208	
man-dies,31	
man-turned,50	
managers-nyc,41	
managing-sexist,25	
manter-guarda,34	
many-credible,12	
many-dead,1	
many-years,545	
market-plunge,8	
market-rate,523	
martin-luther,36	
mary-colbert,45	
masqueraded-publicist,545	
match-battle,102	
may-hit,36	
maybe-got,4	
maybe-wrong,63	
media-hates,46	
meet-standards,67	
meeting-donald,57	
mega-crocodi,60	
memo-ending,58	
men-color,114	
men-hav,114	
men-women,119	
menace-ses,14	
menos-muertos,53	
mesajnda-dou,71	
message-president,71	
method-clear,2	
method-madness,2	
mexicanas-estadounidenses,36	
michael-cohen,195	
michelle-bizarre,343	
michelle-comparing,7	
mike-pence,25	
mikko-donald,34	
military-forces,144	
mindless-chemical,1	
misbehavior-within,190	
misled-public,49	
miss-universe,34	
misuse-may,36	
mohammed-bin,29	
moment-rea,24	
moment-republican,24	
month-day,80	
morning-candidate,17	
morning-today,69	
morts-compris,48	
mother-stood,5	
mouths-taking,3	
mueller-ate,2	
mueller-seeks,107	
mueller-tha,4	
mueller-took,64	
muslim-refugees,25	
mxico-exhortan,36	
myth-men,114	
nacional-fronteira,34	
name-dumpster,34	
named-john,545	
national-guard,60	
nationality-fully,25	
near-rump,13	
neutral-observation,43	
news-causing,8	
news-source,128	
note-trump,22	
notice-picture,4	
nov-peta,182	
novo-ataque,66	
nuevo-programa,3	
number-function,101	
nunes-demand,21	
nyc-openly,41	
nyt-report,288	
obama-act,828	
obama-crossed,63	
obama-deadly,154	
obama-era,141	
obama-glamour,647	
obama-promptly,57	
obama-syria,673	
obama-took,267	
obamas-fault,154	
obispos-mxico,36	
observation-donald,43	
obvious-got,59	
offer-condolences,10	
onald-trump,28	
ones-provokes,43	
oopsies-donald,63	
openly-calling,41	
openly-racist,58	
openly-supporting,54	
order-sign,68	
organization-golf,47	
overplayed-hand,19	
owns-trump,66	
package-wanted,17	
pagar-alto,64	
pagar-preo,66	
paid-month,80	
parent-know,9	
part-got,59	
participated-making,38	
partners-wedding,47	
party-ideologically,66	
pas-polarizado,105	
passed-legislation,40	
pathological-liar,8	
paul-wesley,12	
pay-syria,41	
payer-prix,14	
pelotazo-gublin,65	
pence-either,25	
penis-listen,59	
people-called,24	
people-evaluate,69	
people-helped,51	
people-injured,63	
people-live,185	
people-pierson,9	
people-president,101	
people-stil,71	
peoples-lives,77	
perfect-president,57	
person-dead,470	
person-seriously,60	
peta-announces,182	
peta-billboard,13	
picture-donald,4	
pierson-rem,9	
players-time,49	
plays-hardball,18	
please-send,71	
polarizado-por,105	
political-failure,59	
political-risk,828	
poll-shows,59	
por-ataque,96	
por-donald,3	
por-las,105	
por-los,105	
por-mil,105	
por-novo,66	
post-betsy,41	
post-report,28	
post-ryan,41	
post-story,29	
posted-tweet,60	
posts-crazed,28	
potus-thank,22	
pray-god,69	
pray-honest,18	
precio-por,64	
predators-lie,114	
predictably-unpredictable,2	
preo-alto,66	
presidency-report,57	
presidency-thing,34	
president-bashar,63	
president-constant,418	
president-donald,268	
president-done,343	
president-history,31	
president-obama,948	
president-trump,468	
president-united,54	
president-vladimir,63	
president-vote,71	
presidente-dos,100	
presidents-call,28	
press-conference,64	
pressured-jefferso,61	
pretende-manter,34	
pretty-sure,18	
price-pay,41	
prince-mohammed,29	
prix-fort,14	
proclamation-executive,68	
programa-fort,3	
promise-draining,67	
promptly-loses,57	
protect-american,168	
proud-parent,9	
provokes-ene,43	
pruitt-great,123	
pruitt-hanging,19	
pruitt-sink,274	
public-freeing,49	
publicist-named,545	
punching-bags,22	
pushed-franke,190	
put-peoples,77	
put-sprinklers,31	
putin-backing,24	
putin-owns,66	
putin-pay,9	
putin-president,63	
putin-rusia,46	
que-donald,63	
que-pagar,66	
que-pretende,34	
que-significa,105	
que-siria,64	
queen-elizabeth,25	
quicker-deploy,60	
qumico-culpou,66	
qumico-siria,53	
rabbit-press,64	
rant-twitter,12	
rape-circus,12	
rasmussen-poll,59	
rate-family,523	
ratings-percent,59	
reagan-savior,141	
real-reason,274	
realdonaldtrump-alone,53	
reason-dems,182	
reason-donald,274	
reasons-related,107	
recession-america,57	
red-line,65	
red-nov,182	
refilled-vilest,60	
refugees-dividing,25	
regional-developments,29	
rejimi-lider,71	
rejiminin-dou,61	
related-establishing,107	
remained-silent,647	
remember-days,42	
remember-time,64	
remind-trump,353	
reminder-extent,43	
reminder-trump,550	
rencores-por,105	
rep-devin,21	
report-john,28	
report-landlords,288	
reportedly-lobbied,208	
reports-deadly,128	
reports-saw,60	
reports-syrian,78	
represalias-contra,32	
republican-debates,24	
republican-party,66	
republican-voters,17	
republicans-political,828	
required-apartment,1	
requiring-sprinklers,1352	
residents-trump,59	
respetar-derechos,36	
revel-que,63	
rinos-hate,46	
rips-michelle,7	
rises-htt,29	
risk-urge,828	
risking-screwing,62	
robert-john,131	
robert-johnson,54	
robert-kennedy,31	
robert-mueller,66	
rompe-revel,63	
rona-barret,50	
ronald-reagan,141	
rose-despite,59	
roseanne-barr,28	
royal-among,17	
ruhle-trump,62	
running-mouths,3	
running-punching,22	
russia-confirms,105	
russia-dossier,17	
russia-iran,128	
russia-price,41	
russian-president,63	
rusya-sulad,71	
ryan-zinke,41	
sabe-usted,105	
saldr-iin,71	
saldrsna-sert,61	
sasha-banks,6	
saved-man,208	
saved-potus,22	
savior-horrific,141	
saw-fox,60	
saying-couldnt,18	
says-came,12	
says-end,18	
says-judge,69	
says-scott,123	
says-trump,131	
says-vladimir,9	
scared-little,61	
scared-trum,61	
scaring-kids,18	
scott-paid,80	
scott-pruitt,496	
screwing-economy,62	
sealing-southern,104	
secretly-dark,67	
see-look,69	
see-united,40	
seeks-interview,107	
selfie-stick,647	
send-message,71	
sep-donald,828	
separated-birth,148	
september-barack,267	
seriously-injured,60	
sert-tepki,61	
serve-prot,69	
ses-allis,14	
sexist-thanking,25	
sexo-con,63	
sexual-predators,114	
shes-talking,28	
ship-vote,182	
show-people,71	
shows-donald,59	
shut-fuck,647	
side-history,7	
sign-stop,68	
significa-unir,105	
signs-memo,58	
silent-syria,647	
simple-donald,63	
since-theres,36	
sink-kindred,148	
siria-deja,53	
siria-pagar,64	
