word,count	
among-nine,1	
among-others,2	
among-people,1	
among-still,1	
among-terms,1	
among-young,1	
among-younger,1	
amongst-population,1	
amount-kindness,1	
amphibious-invasion,1	
amsterdam-dutch,1	
amsterdam-email,1	
amsterdam-gerrit,1	
amsterdam-jewish,1	
amsterdam-johan,1	
amsterdam-taken,1	
amsterdam-wrote,1	
analysis-conversations,1	
analysis-nerve,1	
analysis-survey,1	
analyst-comscore,1	
analyst-paul,1	
analysts-major,1	
analysts-move,1	
analyzing-speech,1	
anaya-began,1	
anaya-coalition,1	
anaya-mexico,1	
anaya-sprung,1	
anayathe-youngest,1	
anchorage-advisors,1	
ancient-churches,1	
andover-field,1	
andres-manuel,4	
andrew-lack,1	
andrew-lloyd,1	
andrew-roche,1	
andrew-youngs,1	
andrews-cathedral,2	
andy-green,1	
anew-coordinated,1	
angel-guevara,2	
angela-merkel,1	
angeles-charles,1	
angeles-day,1	
angeles-dodgers,1	
angeles-starts,1	
angeles-steven,2	
angeles-york,1	
anger-anxiety,1	
anger-mexico,1	
anglican-archbishop,2	
animal-organizations,1	
animated-film,1	
animation-focus,1	
animation-grossed,1	
animation-referring,1	
ankaras-battle,1	
ankle-sprain,2	
anna-janette,1	
anne-porter,1	
annette-movie,1	
anniversary-assassination,2	
anniversary-founding,2	
anniversary-kerner,1	
anniversary-message,1	
anniversary-wishes,1	
announce-list,1	
announced-hold,1	
announced-late,1	
announced-measures,1	
announced-rios,1	
announced-seek,1	
announced-van,1	
announced-within,1	
announced-year,1	
announcement-chinese,1	
announcement-month,1	
annual-accountability,1	
annual-easter,1	
annual-joint,1	
annual-white,1	
annually-fund,1	
annulled-constitution,1	
anonymity-number,1	
another-batting,1	
another-book,1	
another-boutique,1	
another-celebrated,1	
another-conflicted,1	
another-directly,1	
another-easy,1	
another-example,1	
another-film,1	
another-general,1	
another-insurgent,1	
another-look,1	
another-man,1	
another-member,1	
another-painful,1	
another-son,1	
another-trump,1	
another-went,1	
another-year,1	
another-zyg,1	
another-zygmuntowiczs,1	
ansa-ogah,1	
antagonist-aaron,1	
antebellum-actor,1	
anthropology-middlebury,1	
antidote-provided,1	
antipathy-toward,1	
antonio-guterres,1	
antonio-meade,2	
antonio-meadeat,1	
antonio-stradivari,1	
anxiety-sorrow,1	
anyone-taken,1	
anyones-control,1	
anything-create,1	
anything-play,1	
anytime-soon,1	
apart-minor,1	
apiece-annually,1	
apostle-christ,3	
apparent-reference,1	
apparently-effort,1	
apparently-endless,1	
apparently-even,1	
apparently-fearing,1	
apparently-reacting,1	
apparently-referring,1	
appeal-urbi,1	
appealed-end,1	
appealed-world,1	
appear-archaeological,1	
appear-determined,1	
appear-philadelphia,1	
appear-shot,1	
appearance-nearby,1	
appearance-north,1	
appearance-part,1	
appearance-wife,1	
appeared-baptism,1	
appeared-echo,1	
appeared-refer,1	
appeared-sunday,2	
appearing-show,1	
appears-real,1	
appears-taking,1	
appears-unlikely,1	
applauded-event,1	
applauding-stands,1	
applause-shouts,1	
apple-declined,1	
apple-ibm,1	
apple-makes,1	
apple-pour,1	
apples-almonds,1	
apples-chief,1	
application-became,1	
application-council,1	
application-judge,1	
application-materials,1	
application-may,1	
application-process,1	
applications-filed,1	
applications-relief,1	
applied-steel,1	
apply-dizzying,2	
appointee-challenged,1	
appreciated-nice,1	
apprehensions-illegal,1	
approach-afghan,1	
approach-border,1	
approach-see,1	
approaches-andres,1	
approaches-fence,1	
appropriate-hoopes,1	
appropriately-fired,2	
appropriately-long,1	
approval-british,1	
approval-central,2	
approval-highest,1	
approval-institutions,1	
approval-kremlin,1	
approval-possible,1	
approved-attack,1	
approved-claims,1	
approved-use,1	
approving-debt,1	
approving-possible,1	
approximately-regional,1	
april-according,1	
april-ahead,1	
april-box,1	
april-day,1	
april-documentary,1	
april-film,1	
april-fools,1	
april-highlight,1	
april-merger,1	
april-north,1	
april-paramount,1	
april-personal,1	
april-presents,1	
april-president,1	
april-richard,1	
april-royal,1	
april-skeptical,1	
april-solo,1	
april-suspension,1	
april-two,1	
arab-spring,1	
arab-uprising,1	
arabia-met,1	
arabic-baptism,1	
arabic-castle,1	
aramco-facilities,1	
arbenz-overthrown,1	
arbenz-seen,2	
arbitrarily-capriciously,1	
arc-made,1	
archaeological-evidence,1	
archbishop-glenn,2	
archival-footage,2	
area-abandoned,1	
area-carrying,1	
area-defending,1	
area-eastern,1	
area-large,1	
area-less,1	
area-time,1	
area-withdrawing,1	
areas-across,1	
areas-blocking,2	
areas-control,1	
areas-controlled,1	
areas-course,1	
areas-dilutes,1	
areas-government,1	
areas-many,1	
areas-medical,2	
areas-near,1	
areas-northwest,1	
areas-turbulent,1	
areas-underground,2	
argued-fault,1	
argues-include,1	
argument-technology,1	
arguments-roger,1	
ark-black,1	
arlington-texas,1	
arm-aroundand,1	
armed-bare,1	
armed-groups,1	
armed-israeli,2	
armed-meat,1	
armed-services,1	
armed-televised,1	
armored-mechanized,1	
armory-performance,1	
arms-human,1	
army-abu,1	
army-afghan,1	
army-among,1	
army-army,1	
army-chief,2	
army-command,2	
army-described,1	
army-early,1	
army-engineers,1	
army-gen,1	
army-general,1	
army-islam,11	
army-killed,2	
army-later,1	
army-major,1	
army-outlined,1	
army-paramilitary,1	
army-pfc,1	
army-police,1	
army-radio,2	
army-school,1	
army-sermonized,1	
army-spokesman,1	
army-statement,1	
army-still,1	
army-suffered,1	
army-syrian,1	
army-though,1	
army-troops,1	
army-units,1	
army-using,1	
army-video,2	
army-week,1	
army-world,1	
army-young,1	
aron-two,1	
around-april,1	
around-area,1	
around-capital,3	
around-country,1	
around-crime,1	
around-damascus,2	
around-fighters,1	
around-globe,1	
around-jerusalem,1	
around-kandahar,2	
around-local,1	
around-nation,1	
around-percent,1	
around-size,1	
around-well,1	
around-word,1	
around-world,1	
aroundand-hug,1	
arrange-forum,1	
arrangement-syrian,1	
array-recipes,1	
arrested-king,1	
arrested-refusing,1	
arrested-sweeping,1	
arrests-january,1	
arrests-risen,1	
arrivals-program,4	
arrived-italy,1	
arrived-pittsley,1	
arriving-busload,1	
arrogance-teachers,1	
arrows-triangles,1	
art-annual,1	
art-best,1	
art-culture,1	
art-national,1	
art-original,2	
art-performances,1	
art-south,1	
art-troupe,2	
art-troupes,1	
art-works,1	
artema-gazan,1	
arthur-keiser,1	
article-seeing,1	
articles-week,1	
artillery-loudspeakers,1	
artillery-way,1	
artist-north,1	
artistic-group,1	
artistic-riches,1	
artists-concert,1	
artists-including,1	
asa-butterfield,1	
ashby-gun,1	
ashby-owner,1	
ashby-predicted,1	
asia-francis,1	
asia-trouble,1	
asian-americans,2	
asian-country,2	
asian-european,2	
aside-actually,1	
aside-bfg,1	
ask-students,1	
asked-congress,1	
asked-due,1	
asked-facebooks,1	
asked-good,1	
asked-many,1	
asked-nearly,1	
asked-nunzio,1	
asked-performers,1	
asked-prevented,1	
asked-questions,2	
asked-van,1	
asking-didnt,1	
asking-migrants,1	
asking-reinstated,1	
asking-votes,1	
aspect-look,1	
aspect-tensions,1	
assad-security,1	
assad-swept,1	
assassin-added,1	
assassin-britain,1	
assassin-leave,1	
assassin-smeared,1	
assassinate-defectors,1	
assassinated-memphis,1	
assassination-attempt,1	
assassination-barriers,1	
assassination-president,1	
assassination-rev,1	
assassination-show,1	
assassination-three,1	
assassins-knew,1	
assassins-officials,1	
assault-drive,1	
assault-eight,1	
assault-name,1	
assault-weapons,1	
assembly-chief,1	
assessed-teams,1	
assessing-candidates,1	
assessing-center,1	
assistance-venezuela,1	
assistant-secretary,2	
assists-boston,1	
assists-ibaka,1	
associate-professor,1	
associated-came,1	
associated-extraordinary,1	
associated-news,1	
associated-press,1	
association-america,2	
association-current,1	
association-diamond,1	
association-drag,1	
association-struggled,1	
association-trade,1	
association-went,1	
associations-chief,1	
associations-global,1	
assumed-power,1	
assuming-economic,1	
assuming-putin,1	
astana-peace,1	
astros-missed,1	
astros-rolled,1	
asylum-absent,1	
asylum-afraid,1	
asylum-black,1	
asylum-failed,1	
asylum-immigration,1	
asylum-reach,1	
asylum-sneak,1	
asylum-usually,1	
athletes-cheerleaders,1	
athletes-north,1	
atlanta-wife,1	
atlantic-ocean,1	
atmosphere-within,1	
atop-hill,1	
atrocities-civil,1	
atrocities-committed,1	
attach-late,1	
attach-returning,1	
attache-returned,1	
attached-car,1	
attack-according,1	
attack-effort,1	
attack-former,3	
attack-green,1	
attack-killed,1	
attack-later,1	
attack-meant,1	
attack-organized,1	
attack-prime,1	
attack-require,1	
attack-skripal,2	
attack-timing,1	
attacked-african,1	
attacked-bulamarer,1	
attacked-morning,1	
attacked-nearby,1	
attacked-police,1	
attacked-president,1	
attacked-shabaab,1	
attacked-white,1	
attacking-afghan,1	
attacking-current,1	
attacking-security,2	
attacks-according,1	
attacks-aimed,1	
attacks-american,1	
attacks-cover,1	
attacks-linked,1	
attacks-period,1	
attacks-saturday,1	
attacks-security,1	
attacks-stop,1	
attempt-become,1	
attempt-bring,2	
attempt-british,1	
attempt-clean,1	
attempt-cross,1	
attempt-present,1	
attempt-reject,1	
attempting-reduce,1	
attempting-use,1	
attempts-afghan,1	
attend-partys,1	
attend-performance,1	
attend-professional,1	
attend-south,1	
attend-tuesday,1	
attended-chose,1	
attended-church,1	
attended-concert,1	
attended-easter,2	
attended-military,1	
attended-reception,1	
attended-south,1	
attended-thunder,1	
attended-year,1	
attending-easter,1	
attention-gaza,1	
attention-leading,1	
attention-philip,1	
attention-real,1	
attention-received,1	
attention-south,1	
attention-whether,1	
attic-stradivarius,1	
attitude-toward,1	
attorney-general,1	
attorneys-general,2	
attracted-almost,1	
attracted-criticism,1	
attribute-directly,1	
attributed-hacking,1	
attributed-taliban,1	
attuned-least,1	
audience-clapped,2	
audience-evening,1	
audience-film,1	
audience-members,1	
